"5930540";0.00;1091.89;0.00;"99";1904/08/31;"010201297";1996/03/01;"I"
"7304727";1.00;0.00;210.41;"99";/  /;"010100031";1996/03/01;"A"
"7355786";0.00;1737.06;0.00;"99";1904/08/31;"010800875";1996/03/01;"I"
"7378949";0.00;493.33;0.00;"99";1904/08/31;"010101137";1996/03/01;"I"
"7398934";0.00;3591.67;0.00;"99";1904/08/31;"010301060";1996/03/01;"I"
"7401423";10000.00;6009.60;5963.71;"99";1904/08/31;"010301049";1996/03/01;"A"
"7420840";1.00;0.00;438.82;"99";/  /;"050801296";1996/03/01;"A"
"7422692";300.00;0.00;7517.32;"99";/  /;"040301299";1996/03/01;"A"
"7455169";2.00;0.00;897.29;"99";/  /;"030300974";1996/03/01;"A"
"7462097";1.00;0.00;458.96;"99";/  /;"090100411";1996/03/01;"A"
"7469325";0.00;0.00;0.00;"99";1999/12/31;"050601073";1996/03/01;"I"
"9555523";1.00;0.00;455.28;"99";/  /;"010201292";1996/03/01;"A"
"5245867";0.00;339.41;0.00;"99";1904/08/31;"010300775";1996/04/01;"I"
"1261677";0.00;1167.27;0.00;"99";1904/08/31;"100100203";1996/04/01;"I"
"1258062";15.00;0.00;1775.81;"99";/  /;"060100153";1996/04/01;"A"
"11785233";0.00;0.00;0.00;"99";1999/12/31;"010101153";1996/04/01;"I"
"3860660";0.00;3433.59;0.00;"99";1904/08/31;"010300618";1996/04/01;"I"
"7347644";0.00;0.00;0.00;"99";1999/12/31;"060300169";1996/04/01;"I"
"4071768";0.00;0.00;0.00;"99";1999/12/31;"010100234";1996/04/01;"I"
"7365735";3.00;0.00;536.06;"99";/  /;"010201012";1996/04/01;"A"
"13035497";2.00;0.00;625.20;"99";/  /;"010101287";1996/04/01;"A"
"5242112";0.00;0.00;0.00;"99";1999/12/31;"070300007";1996/05/02;"I"
"4477742";20.00;0.00;1560.99;"99";/  /;"030400255";1996/05/02;"A"
"12021961";10.00;0.00;700.14;"99";/  /;"010101305";1996/05/02;"A"
